Trace
Swept SA
A.08.55,N9000A
496690000,-89.0139062495805
496700000,-89.7372156433347
496710000,-89.118389100378
496720000,-89.0951479575743
496730000,-88.7686617456839
496740000,-89.4005981649368
496750000,-88.8898979608275
496760000,-89.139518132481
496770000,-88.7550195164451
496780000,-89.142885830347
496790000,-89.1059947214229
496800000,-89.0288658979569
496810000,-89.0125490908834
496820000,-89.163225832425
496830000,-89.209149898732
496840000,-88.7016091924449
496850000,-89.5003195149429
496860000,-88.5224657805074
496870000,-89.3309492548067
496880000,-89.4449332244628
496890000,-88.4249430551541
496900000,-89.2989838250171
496910000,-89.089195901625
496920000,-89.187934880977
496930000,-88.5043058315806
496940000,-89.0346240320303
496950000,-88.8737199556389
496960000,-88.9761289208787
496970000,-89.4674957824904
496980000,-88.6992700757952
496990000,-89.282402562466
497000000,-89.1568465545579
497010000,-89.2462870970298
497020000,-88.9608553710191
497030000,-88.9381832510944
497040000,-88.4261420363613
497050000,-89.5818453750809
497060000,-89.6557427702824
497070000,-89.0073345764615
497080000,-88.8846475796686
497090000,-89.4912798427669
497100000,-88.7941246060483
497110000,-88.7956564407987
497120000,-89.4853092585649
497130000,-89.382140143093
497140000,-88.7711898048363
497150000,-89.1557657948269
497160000,-89.2037331176251
497170000,-88.6621645222605
497180000,-89.078052750249
497190000,-88.8360650476749
497200000,-89.4128409819779
497210000,-88.9865434291326
497220000,-89.1452475223559
497230000,-89.0445591548445
497240000,-88.8214909573726
497250000,-89.145762360363
497260000,-89.4932958197976
497270000,-89.459215645204
497280000,-88.8507271429242
497290000,-89.295711486472
497300000,-89.6373177015183
497310000,-89.6793136607627
497320000,-89.3985737321043
497330000,-88.9065622815637
497340000,-89.1014007191125
497350000,-89.557911119248
497360000,-89.2223118433094
497370000,-89.2667385816291
497380000,-89.354876344706
497390000,-89.1655373493148
497400000,-89.7351684066864
497410000,-89.2419828022207
497420000,-88.8551148572481
497430000,-89.8060272791902
497440000,-89.9348185710889
497450000,-89.3167038912487
497460000,-88.816687310335
497470000,-89.1536509164388
497480000,-89.0886008613992
497490000,-88.9158244547138
497500000,-89.0365542124106
497510000,-88.7477382984601
497520000,-89.0152559360428
497530000,-89.202680954596
497540000,-89.8086222337267
497550000,-89.2492832304896
497560000,-88.6781075679968
497570000,-89.0926867069427
497580000,-89.0732773693818
497590000,-89.185897360482
497600000,-88.8669669525309
497610000,-89.2158224852285
497620000,-89.153738848271
497630000,-89.3649307938718
497640000,-89.4232759631808
497650000,-89.5248129856413
497660000,-89.4448036698984
497670000,-89.069302222822
497680000,-89.1482788913593
497690000,-88.7787436615168
497700000,-89.1286068065863
497710000,-89.4548794621038
497720000,-89.4462993864107
497730000,-89.3411203362068
497740000,-89.2604970830832
497750000,-88.9712754319044
497760000,-89.1326267569724
497770000,-89.6679352879406
497780000,-88.9672117845985
497790000,-88.8461962450484
497800000,-89.5019463809444
497810000,-89.6713223830386
497820000,-89.4611505179747
497830000,-89.2003680879212
497840000,-89.0010420381386
497850000,-88.649241151182
497860000,-89.2304045113104
497870000,-89.457919927287
497880000,-89.2454080634456
497890000,-88.7778236220443
497900000,-88.7629974316289
497910000,-89.0318133999378
497920000,-89.0547348567006
497930000,-88.9981690631748
497940000,-89.0712284358799
497950000,-89.3881235462699
497960000,-89.1374330400556
497970000,-88.2845926990429
497980000,-89.1592234250873
497990000,-88.7221122856544
498000000,-88.9061057343813
498010000,-88.2687313941233
498020000,-89.5082278403096
498030000,-89.746078319134
498040000,-89.0955192578785
498050000,-88.8912879062317
498060000,-88.9278845188038
498070000,-88.6570381768072
498080000,-88.7643432150579
498090000,-88.8669206289531
498100000,-89.2781905602016
498110000,-89.456993442118
498120000,-88.7189982610088
498130000,-88.8942185125861
498140000,-89.4411499994577
498150000,-89.3500719000034
498160000,-88.5726686914599
498170000,-89.1582731052748
498180000,-89.2744921282825
498190000,-89.5956545434215
498200000,-89.2692811939546
498210000,-88.227021534173
498220000,-89.1554439211713
498230000,-89.3627252105516
498240000,-89.2977564515913
498250000,-88.8642213773854
498260000,-89.3529284579441
498270000,-89.2703338585139
498280000,-88.8278210599526
498290000,-88.8931646880291
498300000,-89.0713748539678
498310000,-89.3706327178158
498320000,-89.1911871484052
498330000,-89.0494516230409
498340000,-89.448465816258
498350000,-88.9351608751551
498360000,-88.5840165192045
498370000,-88.814560656395
498380000,-89.2643847499289
498390000,-88.8694102068872
498400000,-89.5832839563166
498410000,-89.3770063511622
498420000,-89.048919256091
498430000,-89.4699373724565
498440000,-89.4674023637882
498450000,-88.9020439525129
498460000,-88.9576658453049
498470000,-88.9108688846061
498480000,-89.0763991804722
498490000,-89.089896466983
498500000,-88.6635222717035
498510000,-89.2759717685212
498520000,-89.2079677287291
498530000,-89.6666863271204
498540000,-89.0000238740578
498550000,-88.6792925213497
498560000,-89.1241259845162
498570000,-88.8931598560703
498580000,-89.1261667149609
498590000,-88.9249270441047
498600000,-89.3688356633687
498610000,-88.8689400319043
498620000,-89.079635099749
498630000,-89.3326718813993
498640000,-89.2379713936092
498650000,-88.8468285062836
498660000,-88.9665331664947
498670000,-89.1782205144142
498680000,-89.0386712466625
498690000,-89.6087059875739
498700000,-89.1014554820234
498710000,-89.3411574381262
498720000,-88.5624226808522
498730000,-89.0074062628627
498740000,-89.6964497502173
498750000,-89.0350763349315
498760000,-88.8363233524144
498770000,-89.0702285056014
498780000,-89.2675510078163
498790000,-89.161108292821
498800000,-89.3882868646447
498810000,-88.8746993221611
498820000,-88.9977582749946
498830000,-88.9039098960344
498840000,-88.8314624119098
498850000,-89.1714710671827
498860000,-89.5964745922754
498870000,-89.610285742607
498880000,-88.7225537135979
498890000,-89.0398197497556
498900000,-89.1830927035919
498910000,-89.0977500591133
498920000,-88.9890280883384
498930000,-89.1859276214781
498940000,-88.7824869584522
498950000,-89.0553397365872
498960000,-88.6637514191125
498970000,-88.7810505172294
498980000,-88.92426437216
498990000,-88.7664211739745
499000000,-88.8414284222599
499010000,-88.8313157908061
499020000,-88.754256186664
499030000,-89.1926434044463
499040000,-89.0882218154945
499050000,-89.496191604257
499060000,-88.7723289586072
499070000,-88.8417798314303
499080000,-89.161439846321
499090000,-89.8025403731545
499100000,-89.0756462754967
499110000,-89.1465499536113
499120000,-89.0189261499928
499130000,-88.7721188470803
499140000,-88.8060294950499
499150000,-89.4407724945113
499160000,-89.3711242496944
499170000,-89.416639617861
499180000,-89.6270645126638
499190000,-89.4274938664471
499200000,-89.1243948394404
499210000,-88.8314760666335
499220000,-89.6689837345685
499230000,-89.1877796905295
499240000,-88.4162184835495
499250000,-88.8892834055363
499260000,-89.2907608589842
499270000,-88.8361258312659
499280000,-89.3001922806916
499290000,-89.3240038639203
499300000,-89.6167777913853
499310000,-89.3276513424525
499320000,-89.2107128959995
499330000,-89.4142616002055
499340000,-89.114173984092
499350000,-89.3946713377866
499360000,-88.4517661666984
499370000,-88.7755228200657
499380000,-88.9979309205109
499390000,-89.1146248914694
499400000,-89.3895825423782
499410000,-89.117114355661
499420000,-89.0667333477577
499430000,-88.7474117190881
499440000,-89.1536872474756
499450000,-89.0165687399454
499460000,-88.9890939016744
499470000,-89.1058968255476
499480000,-89.172788893014
499490000,-88.8851946444196
499500000,-88.9285947223148
499510000,-89.4134273477277
499520000,-88.9774225215323
499530000,-88.9013871078244
499540000,-88.8698651703093
499550000,-89.0787330826
499560000,-89.1221544316248
499570000,-88.5493948474182
499580000,-88.6958564788661
499590000,-88.3393979686748
499600000,-88.4212042785029
499610000,-88.4066789625976
499620000,-88.3330244694952
499630000,-88.7881628706276
499640000,-88.9465791753361
499650000,-88.8292758183442
499660000,-89.5401535591383
499670000,-88.6639541125668
499680000,-88.8402490917841
499690000,-88.7196468014972
499700000,-89.3288201117728
499710000,-89.0975631848198
499720000,-89.1028995156241
499730000,-89.3351782622908
499740000,-89.2599227200243
499750000,-88.3991852900994
499760000,-88.9763940126304
499770000,-89.1609303032607
499780000,-89.1129873255557
499790000,-88.5960937815326
499800000,-88.6644506896443
499810000,-87.7229380124203
499820000,-85.1706857885011
499830000,-81.3864391058199
499840000,-77.0546296085917
499850000,-72.7663503132012
499860000,-68.8230498533328
499870000,-65.2415103326448
499880000,-61.9760017863317
499890000,-59.0689208205397
499900000,-56.4374407014449
499910000,-54.1429997202407
499920000,-52.1355780682052
499930000,-50.3769710267706
499940000,-48.8949794163774
499950000,-47.6479209196867
499960000,-46.7029173290616
499970000,-45.9681554561223
499980000,-45.4663491073703
499990000,-45.202953588482
500000000,-45.1926104603635
500010000,-45.4292857081481
500020000,-45.918386608249
500030000,-46.6306713489458
500040000,-47.5619912617532
500050000,-48.7741725884613
500060000,-50.2420629876013
500070000,-51.9771608671234
500080000,-53.9451425348333
500090000,-56.2418135713235
500100000,-58.8303275545297
500110000,-61.7229591267037
500120000,-64.9493321986048
500130000,-68.5041830659588
500140000,-72.4395519179637
500150000,-76.6775949643689
500160000,-80.8844902944345
500170000,-84.9830654271101
500180000,-87.520866608741
500190000,-87.9599443197755
500200000,-88.6994151984421
500210000,-88.8091635954942
500220000,-88.7742068609118
500230000,-89.3567880859959
500240000,-89.3098197900763
500250000,-88.8296745760466
500260000,-89.2064689993239
500270000,-88.971953340804
500280000,-89.1090924785021
500290000,-89.531407142225
500300000,-89.3415774829751
500310000,-89.0246313015844
500320000,-89.3628581615844
500330000,-89.3421976898112
500340000,-88.6152110879169
500350000,-88.9013882420108
500360000,-89.4869926558806
500370000,-89.2376592597778
500380000,-88.7283122093961
500390000,-89.0458314874859
500400000,-89.4742663683222
500410000,-88.6044003935785
500420000,-89.4578825828533
500430000,-89.3168068629022
500440000,-88.1533431729305
500450000,-88.9396696269343
500460000,-88.5611507177548
500470000,-88.6920057174537
500480000,-88.8460849713685
500490000,-88.5314582283533
500500000,-88.7619176239829
500510000,-88.8521628221462
500520000,-88.958650355259
500530000,-88.6077488448201
500540000,-88.9508043496349
500550000,-88.8865905755893
500560000,-89.139076114782
500570000,-88.6371264336428
500580000,-89.3985965982701
500590000,-88.5558194775867
500600000,-89.1999597856241
500610000,-89.5016184291399
500620000,-89.4013391331673
500630000,-89.4356094808054
500640000,-89.0735589219057
500650000,-89.5049887542718
500660000,-89.3520036101083
500670000,-89.2916929167693
500680000,-89.0516326866507
500690000,-89.21384328122
500700000,-89.434895307344
500710000,-89.7661832504167
500720000,-89.4832881487414
500730000,-89.1783566685169
500740000,-89.2449726618254
500750000,-89.0029222495028
500760000,-88.5848805792946
500770000,-89.2115816767554
500780000,-89.5231042110073
500790000,-88.9463826111351
500800000,-88.8901262232742
500810000,-89.0542471385719
500820000,-89.0660702468688
500830000,-88.9506661601178
500840000,-88.6549125366003
500850000,-89.1178210919147
500860000,-88.9922748865239
500870000,-89.0209897993217
500880000,-88.6617055761423
500890000,-89.1054609517749
500900000,-89.343711530951
500910000,-89.3230731032787
500920000,-88.9428265163844
500930000,-88.9148065762436
500940000,-89.2641369102894
500950000,-88.7904854500422
500960000,-89.1871602196405
500970000,-89.2509484610946
500980000,-89.2074437364416
500990000,-89.3053866925531
501000000,-89.3560491415912
501010000,-89.4524880583102
501020000,-89.1929613384948
501030000,-89.3091014584467
501040000,-89.1365935771177
501050000,-89.6225473566013
501060000,-88.5657748605295
501070000,-89.1706684347968
501080000,-88.6779987182297
501090000,-89.6751766791923
501100000,-89.6489514126833
501110000,-89.2580411454236
501120000,-89.2482182710114
501130000,-88.9828209702806
501140000,-88.9958412786388
501150000,-89.2898923222364
501160000,-89.4399384919066
501170000,-89.3187125600537
501180000,-88.7924426922525
501190000,-89.0248802937088
501200000,-89.3165110551992
501210000,-89.0343807703563
501220000,-89.1134479901008
501230000,-88.946054990285
501240000,-89.0502596704691
501250000,-89.1648911239009
501260000,-89.5067800023553
501270000,-88.9733839147212
501280000,-88.8722864832921
501290000,-89.4227671768564
501300000,-88.8462773443806
501310000,-89.3167141393127
501320000,-89.1593207096559
501330000,-88.9158489457489
501340000,-89.1115805152409
501350000,-89.1683382903484
501360000,-89.3336703270409
501370000,-89.1720267661499
501380000,-88.9402257910114
501390000,-89.0042226744475
501400000,-89.0567833822211
501410000,-89.1645241005397
501420000,-88.6638951978504
501430000,-88.7985438571196
501440000,-89.2305327377768
501450000,-89.2560630666355
501460000,-88.9701210872563
501470000,-89.6138040561727
501480000,-89.0935467483541
501490000,-88.6317961054752
501500000,-89.2751602823448
501510000,-89.4071184939605
501520000,-89.1318334725677
501530000,-89.3359908075171
501540000,-89.2875518482752
501550000,-89.071340887338
501560000,-88.9232841019543
501570000,-89.762403888388
501580000,-89.7377834613379
501590000,-89.1248060870668
501600000,-88.9236429818372
501610000,-88.9482385871644
501620000,-88.8536101920887
501630000,-89.2573453932804
501640000,-88.6854124410551
501650000,-89.5076371779779
501660000,-89.3529805498753
501670000,-89.4943299570542
501680000,-89.2646032869252
501690000,-89.4923299786938
501700000,-89.1654215343137
501710000,-89.4518147164017
501720000,-88.9493289650949
501730000,-88.8594019699906
501740000,-89.2476634969826
501750000,-89.2097547193231
501760000,-89.0704917320054
501770000,-89.7072925011404
501780000,-89.4654603117705
501790000,-89.3647947741138
501800000,-89.2548111566759
501810000,-88.9701885874332
501820000,-88.6916957001654
501830000,-89.4761700802061
501840000,-89.3661552523642
501850000,-89.1530463946771
501860000,-88.957222862154
501870000,-89.0837840949622
501880000,-89.2928679025099
501890000,-89.1386651425281
501900000,-89.2760226831536
501910000,-89.2322796319252
501920000,-89.1304635004956
501930000,-89.1809005317777
501940000,-89.5396267943229
501950000,-89.0496568158696
501960000,-88.694420163562
501970000,-89.5178664339419
501980000,-89.1843637376347
501990000,-89.5237840504744
502000000,-88.7250688412743
502010000,-89.0588557917906
502020000,-89.2366464962778
502030000,-89.1560695803674
502040000,-88.6941130356472
502050000,-88.678009591867
502060000,-89.2326929905082
502070000,-89.001541059672
502080000,-88.8184977031387
502090000,-88.9381751539535
502100000,-89.6218682729973
502110000,-88.9635762954062
502120000,-89.2913520923528
502130000,-89.218253175883
502140000,-88.9669191392724
502150000,-89.2559230847728
502160000,-89.3813891062429
502170000,-89.3580403802812
502180000,-89.1836487867888
502190000,-89.1138993565298
502200000,-89.0536827845157
502210000,-88.6826376541309
502220000,-88.736309529755
502230000,-88.8135601581256
502240000,-89.0815873574943
502250000,-89.1600233136574
502260000,-89.1646215089015
502270000,-89.5642924918221
502280000,-89.5358927644643
502290000,-89.8301474751856
502300000,-89.3171239512275
502310000,-89.4208512751903
502320000,-89.1812062910346
502330000,-89.2547213292705
502340000,-89.2317382598399
502350000,-89.0221287875965
502360000,-89.3407974195133
502370000,-89.2391924277449
502380000,-89.210826185859
502390000,-89.4686203159208
502400000,-89.7269635331373
502410000,-89.352710653863
502420000,-89.1482780857067
502430000,-88.6309093502327
502440000,-89.2573988493287
502450000,-89.1940792580584
502460000,-88.2648612725643
502470000,-89.5813908979183
502480000,-88.6931489067261
502490000,-89.1777334432758
502500000,-89.3906748541288
502510000,-89.1724673495462
502520000,-89.6901467793315
502530000,-89.8099405285125
502540000,-89.0684140184545
502550000,-88.8125939945083
502560000,-89.8126648894197
502570000,-89.6831089653262
502580000,-89.0268012956817
502590000,-89.0427898797955
502600000,-88.5561996019284
502610000,-88.6325817155756
502620000,-88.7573050920224
502630000,-88.4812724302952
502640000,-89.640376505819
502650000,-89.1262196246024
502660000,-88.9122136225836
502670000,-88.9826581120052
502680000,-88.5797875158358
502690000,-89.1017939191986
502700000,-89.0087537349707
502710000,-89.2958865313812
502720000,-88.6662679520418
502730000,-88.8394886488549
502740000,-88.8287760196
502750000,-88.8391224786829
502760000,-88.9557264713086
502770000,-88.8852536687399
502780000,-88.9368456961795
502790000,-88.8891063455949
502800000,-89.3091328293638
502810000,-88.9583231905748
502820000,-88.9715371939403
502830000,-88.9560048710929
502840000,-89.1819153641549
502850000,-88.9555200570103
502860000,-89.1276365893797
502870000,-88.7793064694107
502880000,-88.93983801307
502890000,-89.3639436024774
502900000,-89.389532108126
502910000,-89.3564342083636
502920000,-88.5153516605748
502930000,-89.1391489908494
502940000,-89.2020678608114
502950000,-88.8874855585364
502960000,-88.7093874679626
502970000,-89.2842730252718
502980000,-88.6789086931738
502990000,-89.0559441539846
503000000,-88.5313695744074
503010000,-88.8836450017579
503020000,-89.0171307334042
503030000,-88.9100128704155
503040000,-89.2452838838783
503050000,-88.9656012820064
503060000,-89.1364012153542
503070000,-89.1465645679784
503080000,-89.4226681941667
503090000,-88.8683313039026
503100000,-89.1726265153606
503110000,-89.0006272037337
503120000,-88.8208279251461
503130000,-89.2524242244636
503140000,-88.9873343096271
503150000,-88.919815567225
503160000,-89.0159092910076
503170000,-89.4322243180869
503180000,-89.213445939475
503190000,-88.7638599121938
503200000,-88.897240301652
503210000,-89.3131418227372
503220000,-89.0327797632818
503230000,-89.069688266226
503240000,-89.0079139071108
503250000,-89.4628633478827
503260000,-88.8356146060975
503270000,-89.2508145882891
503280000,-89.2969294620156
503290000,-89.0052875899947
503300000,-89.4099074288696
503310000,-88.7966024963848
503320000,-88.7932414768668
503330000,-89.6306171378825
503340000,-88.9453700491115
503350000,-89.1154056965467
503360000,-89.1963376449279
503370000,-89.8797004935521
503380000,-89.4276386899601
503390000,-89.0414277065349
503400000,-88.839354745945
503410000,-89.1240803365441
503420000,-89.2153052650392
503430000,-88.6088638781744
503440000,-88.6390406434592
503450000,-88.4441505372584
503460000,-88.3568227628586
503470000,-88.6927508385392
503480000,-89.4335777541325
503490000,-89.0493106118495
503500000,-88.7047402158732
503510000,-88.8923403680285
503520000,-89.1516844788666
503530000,-89.0268913512905
503540000,-89.7984346973174
503550000,-89.1622276332285
503560000,-89.4483381887398
503570000,-89.5129545078368
503580000,-88.9933379576532
503590000,-89.5662008562938
503600000,-89.2889639937159
503610000,-89.4271613768365
503620000,-89.2232712799689
503630000,-88.9274055536073
503640000,-89.0145640760911
503650000,-88.6513398531599
503660000,-89.1887105515812
503670000,-89.2776893099673
503680000,-88.8459834666041
503690000,-88.4246946809974
503700000,-88.8756406465892
503710000,-89.4559879570968
503720000,-89.2217254488986
503730000,-89.1640839104954
503740000,-89.9187910294291
503750000,-88.814460043617
503760000,-89.6243205011108
503770000,-89.0680308403961
503780000,-89.0295413009206
503790000,-88.7886415519141
503800000,-89.0172505887157
503810000,-88.8894354562932
503820000,-89.1423908961761
503830000,-88.8420641120582
503840000,-88.9841030899743
503850000,-89.5048502694825
503860000,-89.201289805253
503870000,-88.4295119428509
503880000,-88.6503318827231
503890000,-88.8182938795153
503900000,-88.9774290976419
503910000,-88.8169531190955
503920000,-88.616782061337
503930000,-89.1997801751464
503940000,-89.3021053268158
503950000,-89.2530221742664
503960000,-88.9779413465604
503970000,-88.9291212490649
503980000,-89.3095543933098
503990000,-88.530880492051
504000000,-88.8131154061143
504010000,-88.9869322795872
504020000,-89.454121899933
504030000,-88.8620615589514
504040000,-89.1947670353033
504050000,-89.4925849780536
504060000,-88.9970040950128
504070000,-88.9110376719929
504080000,-89.2160288566058
504090000,-88.7754134445485
504100000,-89.1412068892674
504110000,-89.4347037093617
504120000,-89.185287450413
504130000,-89.413001223602
504140000,-88.9844584329425
504150000,-89.1374296976932
504160000,-89.0911087155328
504170000,-89.1847982462008
504180000,-88.9452032505605
504190000,-88.686565742673
504200000,-89.113301677213
504210000,-89.7692311282586
504220000,-89.8415437500749
504230000,-89.104015785017
504240000,-88.8969001019834
504250000,-89.0758781865346
504260000,-88.9461128700958
504270000,-88.9191654870072
504280000,-88.4771475403987
504290000,-88.5074469427042
504300000,-89.0629283279915
504310000,-88.6656181256217
504320000,-88.7522196129946
504330000,-89.2161713680265
504340000,-88.7155135608199
504350000,-88.5548340286714
504360000,-88.5691497050317
504370000,-89.2635225659591
504380000,-88.9407454535992
504390000,-89.1744266894859
504400000,-88.9026489187153
504410000,-89.2789339308071
504420000,-89.3546137494313
504430000,-89.445138606932
504440000,-89.0965838202673
504450000,-89.2683685148589
504460000,-89.3126698362101
504470000,-88.9071493011263
504480000,-88.6391764731611
504490000,-88.6527382743439
504500000,-89.2803051668826
504510000,-88.9748682423127
504520000,-89.0937743481779
504530000,-88.9755719457569
504540000,-88.731851075409
504550000,-89.0957208247977
504560000,-89.0781303147235
504570000,-88.6142623041486
504580000,-88.913385346974
504590000,-88.9250432849916
504600000,-89.5891348339184
504610000,-88.9756912565263
504620000,-89.264388389982
504630000,-89.0296122058703
504640000,-89.4056586862843
504650000,-88.8986285464911
504660000,-88.637879793124
504670000,-89.7989315569973
504680000,-88.4961207561379
504690000,-88.9169082761995
504700000,-89.1094916779852
504710000,-89.2799207399261
504720000,-88.82015941628
504730000,-88.9222853936586
504740000,-89.2224073615172
504750000,-88.9097276633878
504760000,-88.4119381937329
504770000,-89.0100174778348
504780000,-89.0325387937788
504790000,-88.9604111685136
504800000,-88.6000413482846
504810000,-88.5444614651378
504820000,-89.3639623734769
504830000,-89.6652770379623
504840000,-88.8723864101736
504850000,-88.5895748226977
504860000,-88.8232412488314
504870000,-89.0072891805151
504880000,-88.7874272776779
504890000,-88.5716463538382
504900000,-89.0362285532076
504910000,-89.5016010155206
504920000,-88.984022229459
504930000,-89.8244387130599
504940000,-89.1695032228622
504950000,-89.4030781516715
504960000,-89.0402882985394
504970000,-88.761287339548
504980000,-89.3059921513792
504990000,-89.0614222111459
505000000,-89.7688371967895
