Trace
Swept SA
A.08.55,N9000A
496690000,-89.2300755585263
496700000,-89.5418656713022
496710000,-88.3443921275539
496720000,-89.1476210932447
496730000,-89.4608253613972
496740000,-89.5338805379087
496750000,-89.1925789377765
496760000,-89.4908563589944
496770000,-89.2912478510717
496780000,-89.291386442824
496790000,-88.9869871610004
496800000,-89.0780367652647
496810000,-88.5253858844151
496820000,-89.031773680774
496830000,-89.2489445498636
496840000,-89.0809488366305
496850000,-89.0545152130886
496860000,-88.8165636051518
496870000,-89.574749971712
496880000,-89.5998866236772
496890000,-89.0631528676139
496900000,-89.1833181928219
496910000,-89.2181559448608
496920000,-88.6340686102002
496930000,-88.5836157238153
496940000,-88.9989294880139
496950000,-89.5811991717337
496960000,-89.2178694485825
496970000,-89.514325296941
496980000,-89.2350806607311
496990000,-89.1981855718966
497000000,-88.9416324959967
497010000,-89.2016219097153
497020000,-89.60355576522
497030000,-89.3865316374109
497040000,-89.0943770216986
497050000,-89.4569712945236
497060000,-89.239759178411
497070000,-89.2904564891846
497080000,-89.1779610663195
497090000,-89.1742239899563
497100000,-88.7681049186655
497110000,-88.6290620901012
497120000,-89.0160905159323
497130000,-89.1529248475966
497140000,-89.0051867214875
497150000,-89.0476355455684
497160000,-89.1807896830507
497170000,-88.3322393208675
497180000,-89.2056256448996
497190000,-89.0668495904025
497200000,-88.9432065907544
497210000,-89.1177953164215
497220000,-89.5958869713413
497230000,-88.8275624707248
497240000,-88.7138856236407
497250000,-89.2086563908331
497260000,-88.7282470322258
497270000,-89.2768851490307
497280000,-89.2883750561369
497290000,-89.4201002205044
497300000,-89.1228514836119
497310000,-89.1819791262218
497320000,-89.2470760336573
497330000,-89.5295167667026
497340000,-88.9525234155421
497350000,-89.4778397141564
497360000,-89.298022977277
497370000,-89.2202549928372
497380000,-89.364099919974
497390000,-89.0888244652449
497400000,-89.033401420944
497410000,-89.3957536052105
497420000,-89.465023586592
497430000,-89.5925252177394
497440000,-89.4372675812574
497450000,-89.2357997974494
497460000,-89.364661489547
497470000,-89.3743474078927
497480000,-89.1486896311061
497490000,-89.5445493030432
497500000,-89.5676330491027
497510000,-89.4411545424298
497520000,-89.3246859408903
497530000,-88.6308801529624
497540000,-89.2126264797257
497550000,-89.4344778495886
497560000,-89.2224076829662
497570000,-88.9989230765948
497580000,-88.4210476174121
497590000,-89.1159208162076
497600000,-89.0616851280833
497610000,-89.4873787818094
497620000,-89.3562269387701
497630000,-89.093164147981
497640000,-88.9582945547416
497650000,-88.9051830829283
497660000,-89.0693206719194
497670000,-89.0564884069737
497680000,-89.1467505944034
497690000,-89.3893039737016
497700000,-88.8167355679339
497710000,-88.9663797865418
497720000,-89.5419420843224
497730000,-89.2528142804258
497740000,-89.1572639668661
497750000,-88.5768645449252
497760000,-88.6733144470587
497770000,-89.2114115764435
497780000,-88.7721125797069
497790000,-88.419653694204
497800000,-89.0264964538258
497810000,-89.2052310159013
497820000,-89.3572088602409
497830000,-89.4910098482061
497840000,-89.4551543156893
497850000,-89.6115563658466
497860000,-89.0079394775052
497870000,-88.4555164797226
497880000,-89.1279584822304
497890000,-89.4348566162732
497900000,-88.871138902298
497910000,-88.7843271969481
497920000,-88.8994075484285
497930000,-89.4597838411718
497940000,-89.2492594058505
497950000,-88.7762028455857
497960000,-88.7118026270461
497970000,-89.0580400971671
497980000,-89.0628392877962
497990000,-88.7197413599523
498000000,-89.1310471065913
498010000,-88.9661969603374
498020000,-89.3223184291926
498030000,-89.2136009728877
498040000,-88.7288974543226
498050000,-89.1499506525912
498060000,-89.4319778808774
498070000,-89.5113687187925
498080000,-89.4586436266392
498090000,-89.0037829529979
498100000,-89.1146126078429
498110000,-88.6331069482876
498120000,-89.4237637978981
498130000,-89.8889802702359
498140000,-89.586617773788
498150000,-88.9951375069178
498160000,-88.8696957481648
498170000,-88.6915503116112
498180000,-88.9443645670015
498190000,-89.2356101750501
498200000,-88.8684394178753
498210000,-88.6336696168004
498220000,-89.2708880167495
498230000,-88.9637550392883
498240000,-89.3562986558319
498250000,-89.1345988584771
498260000,-89.335202048948
498270000,-89.0886531372341
498280000,-88.8530062185292
498290000,-88.9627783423376
498300000,-89.11456398064
498310000,-89.1310126793149
498320000,-89.0271341492007
498330000,-89.163322088267
498340000,-89.038722015867
498350000,-89.3093633667681
498360000,-89.4913743813942
498370000,-88.6765018326388
498380000,-89.0615583103035
498390000,-89.3990402287489
498400000,-89.6419246495023
498410000,-88.9457520613397
498420000,-89.2404798248711
498430000,-89.0384355463556
498440000,-88.8882298444815
498450000,-88.8518181690626
498460000,-89.4158771120339
498470000,-89.1852812485801
498480000,-89.2781088680299
498490000,-88.8967940346455
498500000,-89.2868921583495
498510000,-88.631902070256
498520000,-89.469404207996
498530000,-88.8509679379267
498540000,-88.9268897514025
498550000,-89.0791862092261
498560000,-89.0556743982861
498570000,-89.0171007208104
498580000,-88.7051871549831
498590000,-89.4279880921351
498600000,-88.7534310672072
498610000,-89.0558196392356
498620000,-89.1357900509716
498630000,-89.4053492395774
498640000,-89.0955628644863
498650000,-88.8854094001918
498660000,-89.3504931599148
498670000,-89.5437112260173
498680000,-88.9250967124511
498690000,-89.2863665807782
498700000,-89.2036989952369
498710000,-89.5249728131782
498720000,-89.4382124036173
498730000,-88.6905154210521
498740000,-89.4193905355795
498750000,-89.188243779019
498760000,-89.1285630511047
498770000,-89.2108521712858
498780000,-89.2518273723914
498790000,-89.3606047027259
498800000,-89.0775078382672
498810000,-89.289197522703
498820000,-89.7329658129576
498830000,-89.0002304636362
498840000,-89.1932720478735
498850000,-89.0761914242179
498860000,-88.5017540537451
498870000,-89.5418606063429
498880000,-89.0345942936641
498890000,-88.9342167689217
498900000,-89.2151211268638
498910000,-88.7511341442536
498920000,-89.7147486055142
498930000,-89.2612236859798
498940000,-89.0389827720777
498950000,-88.8867671857668
498960000,-89.1259154847697
498970000,-89.3803997409119
498980000,-88.728174608478
498990000,-89.7811943065532
499000000,-89.4309977314074
499010000,-88.7619179531408
499020000,-89.0434104526548
499030000,-88.8801587069904
499040000,-88.4478033644887
499050000,-88.9461309181447
499060000,-89.0306437942071
499070000,-89.4615832481366
499080000,-89.1416261197753
499090000,-88.8338285607885
499100000,-89.1449574435016
499110000,-88.4963173289077
499120000,-89.039142948252
499130000,-88.9444843169344
499140000,-88.2454756013039
499150000,-89.2292215457061
499160000,-88.8499132028322
499170000,-89.0050709987995
499180000,-88.9286509178265
499190000,-88.9914269488427
499200000,-89.2837628168386
499210000,-89.1192839784175
499220000,-89.5919988767182
499230000,-89.622754829837
499240000,-89.1749366702927
499250000,-89.2490920403897
499260000,-88.4516380790033
499270000,-89.3164742253453
499280000,-89.0778697306018
499290000,-89.6089522109901
499300000,-89.0695307954571
499310000,-89.1148966960597
499320000,-88.8194886585486
499330000,-89.7393314353136
499340000,-89.263886400545
499350000,-89.233704534915
499360000,-89.0274523104727
499370000,-88.9537856750292
499380000,-89.1729216187198
499390000,-89.459985025364
499400000,-88.8320883019988
499410000,-89.2646738698743
499420000,-88.753851930262
499430000,-88.1514203657544
499440000,-88.9501988502477
499450000,-88.438949716337
499460000,-89.0467039348295
499470000,-89.0311075713855
499480000,-89.3130241636578
499490000,-89.6888188194125
499500000,-88.8355751928703
499510000,-89.604886035073
499520000,-89.0905296804276
499530000,-89.1607325847586
499540000,-88.7013576799501
499550000,-88.4809666057801
499560000,-89.0088578024904
499570000,-89.2188334965269
499580000,-89.3552398414589
499590000,-88.8266768447017
499600000,-88.9759226542054
499610000,-89.0296740835632
499620000,-88.8454635988871
499630000,-88.9737660199921
499640000,-89.4656539292562
499650000,-89.3715218605013
499660000,-89.1946397924209
499670000,-88.5180213233746
499680000,-89.0057428262422
499690000,-89.3720325825101
499700000,-89.0988125420396
499710000,-89.0860407330951
499720000,-89.2521710008048
499730000,-88.9246413308703
499740000,-88.7824537550673
499750000,-89.0674204610618
499760000,-89.2018181386317
499770000,-89.5025934881817
499780000,-89.2815530195904
499790000,-88.8855591131436
499800000,-88.4251522355108
499810000,-88.6636208923826
499820000,-88.3137747354051
499830000,-87.3661843608935
499840000,-85.1093391205012
499850000,-81.7860261821077
499860000,-78.388451352525
499870000,-75.1046768410589
499880000,-71.8309488286039
499890000,-69.0226970517339
499900000,-66.440958263775
499910000,-64.1181564879194
499920000,-62.0942722074199
499930000,-60.3314163102425
499940000,-58.8836479530712
499950000,-57.6474329676218
499960000,-56.6563934131125
499970000,-55.9419635716345
499980000,-55.4786734277771
499990000,-55.2495712375635
500000000,-55.2134644424385
500010000,-55.4383515310604
500020000,-55.9119350959245
500030000,-56.5979074898324
500040000,-57.5488556109312
500050000,-58.7806424221226
500060000,-60.2284973477033
500070000,-61.9387553822785
500080000,-63.9589569815982
500090000,-66.2013416143588
500100000,-68.7658709005935
500110000,-71.6399191935354
500120000,-74.7692788301124
500130000,-78.1296817559696
500140000,-81.6461246751503
500150000,-84.8977881125212
500160000,-87.1575904883206
500170000,-88.2497046877905
500180000,-89.2458576168893
500190000,-88.6832295016738
500200000,-88.540128418294
500210000,-88.8313994549597
500220000,-89.7608051731321
500230000,-89.6996550371506
500240000,-89.3369170336812
500250000,-89.2835508198158
500260000,-89.0146762609282
500270000,-89.2782446775033
500280000,-88.9024415575619
500290000,-88.8395344958206
500300000,-88.8196243581201
500310000,-89.0977226252958
500320000,-88.8038639258255
500330000,-89.5302743302051
500340000,-88.7637356343603
500350000,-88.541124436265
500360000,-89.2152352380779
500370000,-88.8582844936805
500380000,-89.2313925892405
500390000,-89.5712033794206
500400000,-89.2638324457009
500410000,-88.545987730709
500420000,-88.9020911104076
500430000,-89.0690084593769
500440000,-89.5445853073566
500450000,-88.9975019994298
500460000,-89.1026636971838
500470000,-89.0259436650816
500480000,-89.0686996645866
500490000,-88.9297536085492
500500000,-88.8849613124188
500510000,-88.7809387646746
500520000,-88.3913712922752
500530000,-88.9733087466246
500540000,-89.588664815828
500550000,-89.1934394622983
500560000,-89.4735865282079
500570000,-88.7544651104932
500580000,-89.1093655452488
500590000,-89.4157233629525
500600000,-89.3207964930198
500610000,-89.0664439047748
500620000,-88.8475683779464
500630000,-89.1164526566392
500640000,-88.889525139635
500650000,-89.0653456548546
500660000,-89.1264164930035
500670000,-89.2689937088669
500680000,-88.8047240118395
500690000,-88.4505703744886
500700000,-89.0672794961454
500710000,-89.5747372904279
500720000,-88.9487848256234
500730000,-88.8714943466107
500740000,-88.9312091061625
500750000,-89.0491421232441
500760000,-88.8217258199321
500770000,-89.2283881820344
500780000,-89.6231915345566
500790000,-89.2114223317453
500800000,-89.0003767706222
500810000,-89.1436629094812
500820000,-88.9135558542624
500830000,-88.6435977262062
500840000,-89.2944785885374
500850000,-89.1666024944482
500860000,-89.5306178310884
500870000,-89.0144037828094
500880000,-88.8156321673643
500890000,-89.6146314967482
500900000,-89.5864748189816
500910000,-89.6643866838114
500920000,-89.1136854806748
500930000,-89.3467296110492
500940000,-89.1868325752445
500950000,-89.4349784000103
500960000,-88.7090732543373
500970000,-88.8874308337675
500980000,-89.2037040787773
500990000,-88.4265676969999
501000000,-89.2007570730067
501010000,-89.9836761946836
501020000,-89.0984762787677
501030000,-89.1773839967633
501040000,-89.5844231933839
501050000,-89.1914431683641
501060000,-88.9734253125451
501070000,-89.3088524813087
501080000,-89.256416409281
501090000,-89.3347039325653
501100000,-89.0878999914696
501110000,-88.7749788755195
501120000,-88.8419000700597
501130000,-88.6785523264457
501140000,-88.7209559456909
501150000,-89.1572196677158
501160000,-89.3047277557072
501170000,-89.394454738072
501180000,-88.5333645677897
501190000,-88.4065202350054
501200000,-88.3428524933855
501210000,-88.8588262946216
501220000,-89.1708581257978
501230000,-88.9120708427747
501240000,-89.6902159521134
501250000,-89.2014147141615
501260000,-89.7616776212032
501270000,-89.1359384172512
501280000,-89.320011450713
501290000,-89.1064201811805
501300000,-89.0964704415772
501310000,-88.3420562327132
501320000,-89.3658313142827
501330000,-89.103973110178
501340000,-89.4517070591446
501350000,-88.6539973066428
501360000,-88.7545022658816
501370000,-88.9587428578825
501380000,-89.1987164258102
501390000,-89.1070626404262
501400000,-88.7817426042954
501410000,-89.1993604898248
501420000,-88.8457145862498
501430000,-89.4578802644991
501440000,-89.3242100331914
501450000,-89.5632044781844
501460000,-89.7262179276852
501470000,-89.349958813455
501480000,-89.1009291489381
501490000,-89.2514122624236
501500000,-88.9089305308511
501510000,-89.197959901736
501520000,-89.5916496116697
501530000,-89.6708886375869
501540000,-89.1474776288767
501550000,-89.2780211608737
501560000,-89.2062080193473
501570000,-89.3576821947767
501580000,-89.2514975197214
501590000,-89.3083706190031
501600000,-89.4912432020476
501610000,-89.9768958977912
501620000,-88.7603991730719
501630000,-88.6914458567868
501640000,-88.9774845766809
501650000,-88.7794670414227
501660000,-88.8296402475236
501670000,-89.0845532389568
501680000,-89.0983535559467
501690000,-89.2602277316761
501700000,-88.7423148582312
501710000,-89.5898983105793
501720000,-88.8509184126724
501730000,-88.828182764045
501740000,-89.2413167157131
501750000,-89.1915653298056
501760000,-88.820041633847
501770000,-89.4176081734565
501780000,-88.9561037617598
501790000,-89.165133482759
501800000,-89.4208500083916
501810000,-89.6830596969262
501820000,-89.4223422448175
501830000,-89.0056303318506
501840000,-88.9774293923126
501850000,-89.6146460509828
501860000,-89.2565502223438
501870000,-89.5001463658254
501880000,-89.3170331849471
501890000,-89.2847215753382
501900000,-89.0462646434145
501910000,-88.7141325376967
501920000,-88.4330399432742
501930000,-89.32939482093
501940000,-89.8863907129429
501950000,-89.6964410252505
501960000,-89.2313954583294
501970000,-89.3280012750896
501980000,-89.2686642489712
501990000,-89.0581561640624
502000000,-89.1027756600521
502010000,-88.8807661712043
502020000,-89.6033073037547
502030000,-89.3994985266822
502040000,-89.3403963299842
502050000,-89.1598585528558
502060000,-89.0311681013271
502070000,-88.9757921370072
502080000,-88.9579497255331
502090000,-89.3238759838144
502100000,-88.6677473110475
502110000,-89.4369261394322
502120000,-88.8667503568114
502130000,-88.7760365092914
502140000,-88.9929968542787
502150000,-88.6905436421453
502160000,-88.941756345243
502170000,-88.770798056118
502180000,-89.2875013017205
502190000,-88.707365468515
502200000,-88.8688353260971
502210000,-88.9421993245346
502220000,-89.4261504531948
502230000,-89.1843333898394
502240000,-89.2449541849901
502250000,-89.0522252533624
502260000,-89.5720367720871
502270000,-89.5829308317563
502280000,-89.0509269776357
502290000,-89.2853936896517
502300000,-88.8922503552038
502310000,-89.0904154317195
502320000,-88.4867928763343
502330000,-89.4917203305059
502340000,-88.9865331860659
502350000,-88.9497491431707
502360000,-89.0389374754137
502370000,-89.2132719379805
502380000,-89.6418345216929
502390000,-89.4817993020983
502400000,-88.8980732102468
502410000,-89.0897614167547
502420000,-88.9427430353402
502430000,-89.2448532129622
502440000,-88.8965658830479
502450000,-89.1764689962296
502460000,-88.8084225809477
502470000,-88.7270780213859
502480000,-89.0145076715602
502490000,-89.3627318579604
502500000,-88.7767026866036
502510000,-89.5185583615147
502520000,-88.2239800523835
502530000,-89.094432227277
502540000,-89.6666724478044
502550000,-88.6423007594276
502560000,-89.293806217968
502570000,-88.8506503097305
502580000,-89.3422409548123
502590000,-89.3261377003858
502600000,-88.9945354534029
502610000,-89.0606429737599
502620000,-89.4529220962009
502630000,-88.6934583090974
502640000,-88.9350495375218
502650000,-89.1828341491904
502660000,-89.0696408707816
502670000,-89.1112550453107
502680000,-89.6183337783138
502690000,-89.7152047464876
502700000,-88.9194352196114
502710000,-89.1488742189498
502720000,-88.8449097202003
502730000,-89.0161193286473
502740000,-88.9783729445297
502750000,-89.2614130703333
502760000,-88.9704923555929
502770000,-89.0613520807966
502780000,-89.4029684443876
502790000,-89.2406181757324
502800000,-89.7505601002244
502810000,-89.3544689379804
502820000,-88.8736193019982
502830000,-88.5682146187646
502840000,-88.8344222420986
502850000,-88.8368115954524
502860000,-88.5514420131706
502870000,-89.1651794669621
502880000,-88.6325163414979
502890000,-89.5319243309617
502900000,-89.4511196115056
502910000,-88.6190786252042
502920000,-89.2494950097897
502930000,-89.062078038085
502940000,-88.9452397018331
502950000,-89.6160651976821
502960000,-89.5524334751473
502970000,-89.3365761123299
502980000,-89.098963673823
502990000,-88.9974213916206
503000000,-89.386459226031
503010000,-89.2802976820927
503020000,-89.3355023711443
503030000,-89.5664258089459
503040000,-89.4551516807217
503050000,-89.2081243423583
503060000,-89.8403070992774
503070000,-89.7489096770676
503080000,-88.9285765477228
503090000,-88.7628408873088
503100000,-88.7373255527853
503110000,-88.7883507334303
503120000,-88.8856648785685
503130000,-89.7369359997357
503140000,-89.4360146736846
503150000,-89.0284911874719
503160000,-88.9809233954087
503170000,-88.7484948539751
503180000,-88.9569304161063
503190000,-88.5983859585195
503200000,-89.0479209088537
503210000,-89.2058111915817
503220000,-89.113949093731
503230000,-89.379819397879
503240000,-88.6089322079684
503250000,-88.6816414181807
503260000,-89.4559357843269
503270000,-88.954454983388
503280000,-88.9972853665148
503290000,-88.9701004433174
503300000,-88.8690519005896
503310000,-89.187761288431
503320000,-89.4936801741076
503330000,-89.4442975629825
503340000,-89.4153645828924
503350000,-89.5392982071436
503360000,-88.9381968605004
503370000,-88.9680026246232
503380000,-89.1634347069202
503390000,-89.2131440777664
503400000,-89.2054824219706
503410000,-89.4067703512655
503420000,-89.4754351274494
503430000,-89.3200927090258
503440000,-89.4272480650446
503450000,-89.2537442854958
503460000,-88.9409291290007
503470000,-89.0258361312408
503480000,-88.9232678443316
503490000,-89.2061882351324
503500000,-89.5143066309056
503510000,-89.4901779305707
503520000,-89.5813501976534
503530000,-88.9960450432181
503540000,-89.125391161883
503550000,-88.2830107357889
503560000,-88.5879432000504
503570000,-88.9662459674084
503580000,-89.3984974243242
503590000,-89.163279672057
503600000,-89.2195801207824
503610000,-89.3102544232251
503620000,-88.7911583878274
503630000,-89.1296151244868
503640000,-89.4353692747925
503650000,-88.8477848201953
503660000,-88.4915500954819
503670000,-88.9171298479239
503680000,-89.2429205568205
503690000,-89.4998798342564
503700000,-88.6721262300526
503710000,-88.7114662254872
503720000,-88.7228129676204
503730000,-88.7817038429056
503740000,-89.5388613542075
503750000,-88.7413887733393
503760000,-89.2568791937658
503770000,-88.8059242716426
503780000,-88.1769698980179
503790000,-88.4376640497454
503800000,-88.8062928113027
503810000,-88.907077302344
503820000,-89.2943062782635
503830000,-89.3886644750162
503840000,-89.0745515471315
503850000,-89.5301479655767
503860000,-88.8610482460332
503870000,-88.7344705056506
503880000,-88.8638645121251
503890000,-88.8604329411327
503900000,-88.5938806340355
503910000,-88.9171463666061
503920000,-88.9702827768123
503930000,-89.2100181863178
503940000,-88.6833244364475
503950000,-89.0742622880933
503960000,-88.559515293113
503970000,-89.6593421900815
503980000,-88.9020086170805
503990000,-88.8922661948234
504000000,-89.5426385253556
504010000,-89.4685659880892
504020000,-89.4961384099155
504030000,-89.2527290088384
504040000,-88.8118116831517
504050000,-89.1403060192173
504060000,-89.3671754939681
504070000,-88.9045858293384
504080000,-88.8340022001809
504090000,-88.6888366266843
504100000,-89.2729105900931
504110000,-89.5338535594806
504120000,-88.73852638936
504130000,-89.7544535135137
504140000,-89.1735317277102
504150000,-88.8796683764232
504160000,-89.2200966447102
504170000,-88.7532902511147
504180000,-89.2492625931592
504190000,-89.020834445726
504200000,-89.6358589466781
504210000,-88.8049279991608
504220000,-89.3180866001433
504230000,-89.2533244726256
504240000,-89.200881283829
504250000,-88.5058178659458
504260000,-89.0665239273709
504270000,-89.5019057313626
504280000,-89.4804267584553
504290000,-88.6796441945055
504300000,-88.6281781769893
504310000,-89.0284166968007
504320000,-89.4957326741298
504330000,-89.7224658243094
504340000,-89.8128032950586
504350000,-89.4037632759743
504360000,-89.1163931925898
504370000,-89.5931446364133
504380000,-88.7393816110566
504390000,-88.8361089637402
504400000,-88.9104829674825
504410000,-89.1430232270377
504420000,-89.2264219052687
504430000,-89.0083943309024
504440000,-89.0698826000995
504450000,-89.3296896046792
504460000,-89.4972375087828
504470000,-88.7158564486522
504480000,-89.1830627384772
504490000,-88.4567547073018
504500000,-89.0177741759764
504510000,-89.3453387996241
504520000,-88.6112060771093
504530000,-88.8194601155185
504540000,-89.0025596286794
504550000,-88.937616462912
504560000,-88.4353803702
504570000,-89.4264652074109
504580000,-88.9231183939967
504590000,-88.753275472123
504600000,-89.1808377034949
504610000,-89.2378010484013
504620000,-89.2847681494265
504630000,-89.3611433615081
504640000,-89.4303474467866
504650000,-89.611382229155
504660000,-89.8371980216881
504670000,-89.2883171781857
504680000,-88.9447061938108
504690000,-88.6594793935947
504700000,-88.5380953654162
504710000,-88.9550190418576
504720000,-88.7960235224776
504730000,-88.5469509141667
504740000,-88.8542303274966
504750000,-88.7301467984642
504760000,-89.4326318074358
504770000,-89.1248525345124
504780000,-88.7315283960446
504790000,-88.5179020949894
504800000,-89.1476358270579
504810000,-88.2411131190239
504820000,-88.9611442426546
504830000,-88.9690150944517
504840000,-89.1371258043257
504850000,-89.5124021871342
504860000,-89.5519887437783
504870000,-88.7683073055311
504880000,-88.9358416720035
504890000,-88.9989006549149
504900000,-89.5378349854046
504910000,-89.2790245252855
504920000,-89.2238377512091
504930000,-89.395663563163
504940000,-89.31208772512
504950000,-89.073309816896
504960000,-89.0266258572812
504970000,-88.9277036825706
504980000,-89.3738532365796
504990000,-89.1256290356852
505000000,-88.7488830873789
