Trace
Swept SA
A.08.55,N9000A
501444000,-99.1591196228464
501448000,-99.080958184191
501452000,-99.6138823245441
501456000,-98.9116939168988
501460000,-99.1321819573126
501464000,-99.4346171042148
501468000,-98.9301148417677
501472000,-99.3438211218103
501476000,-99.2648453063079
501480000,-98.7544158968526
501484000,-99.1131767104975
501488000,-99.3608516386198
501492000,-99.2359804344307
501496000,-98.7685981017614
501500000,-99.0465372464254
501504000,-99.2891816967838
501508000,-99.2450746589477
501512000,-99.3499024946368
501516000,-99.3213968513405
501520000,-99.819712200383
501524000,-98.9857505295477
501528000,-99.2631270342308
501532000,-98.7995984874917
501536000,-98.7889305972299
501540000,-99.1003573789257
501544000,-98.9235384098094
501548000,-99.2879385403799
501552000,-98.9631302456717
501556000,-99.212644769261
501560000,-98.9060404404764
501564000,-98.9887514400215
501568000,-99.5064219346315
501572000,-99.5908940811761
501576000,-99.373421865056
501580000,-99.775456900723
501584000,-98.9619793590257
501588000,-99.1389675604076
501592000,-98.9309359344375
501596000,-98.9787413553524
501600000,-99.3656594627342
501604000,-99.3292757273048
501608000,-99.2912521049105
501612000,-99.1236287391454
501616000,-99.2782099663178
501620000,-99.2550619403856
501624000,-99.1929007199583
501628000,-99.208671618357
501632000,-99.3007024013161
501636000,-99.1734631490383
501640000,-99.3127482933131
501644000,-99.1024657276786
501648000,-99.1591696770381
501652000,-99.5844158452869
501656000,-99.4195240286369
501660000,-99.3337081236174
501664000,-99.3235604056721
501668000,-99.3853170082615
501672000,-99.4364219609668
501676000,-99.6033594863566
501680000,-99.2882429602817
501684000,-99.3750879395402
501688000,-99.2816278149185
501692000,-99.073175255475
501696000,-99.1974194413571
501700000,-99.4952141166077
501704000,-99.2826204756371
501708000,-99.3566459945245
501712000,-99.5048775248543
501716000,-99.2884977907226
501720000,-99.2404163044131
501724000,-99.6899923606081
501728000,-99.1461225667278
501732000,-99.0085476417592
501736000,-99.4400972799456
501740000,-99.1141800005701
501744000,-98.8978345559386
501748000,-99.3402522657013
501752000,-99.1088637956263
501756000,-99.2991161389197
501760000,-98.6250966914542
501764000,-99.4519105735624
501768000,-99.4999693286382
501772000,-99.5917401299004
501776000,-99.4611000732885
501780000,-99.3803541902501
501784000,-99.4000116019575
501788000,-99.0897136205006
501792000,-99.2225073127069
501796000,-99.6773229787783
501800000,-98.9548480086459
501804000,-99.1227908004856
501808000,-99.5167557065801
501812000,-99.3620888276165
501816000,-99.0811513336727
501820000,-98.9558785091305
501824000,-99.0974160336003
501828000,-98.6881791805493
501832000,-99.5296225347898
501836000,-99.0254034197182
501840000,-99.321500174417
501844000,-99.2700251750922
501848000,-99.1493566268183
501852000,-99.2895256855224
501856000,-99.2517187372411
501860000,-99.0499946442139
501864000,-99.1004730428107
501868000,-99.2308444316427
501872000,-98.8929983980604
501876000,-99.2058140220277
501880000,-99.4576582962809
501884000,-99.2451129853789
501888000,-99.2422027943155
501892000,-99.1904089041165
501896000,-99.3102598645394
501900000,-99.2007308706701
501904000,-99.3455393355225
501908000,-98.997363572326
501912000,-99.2911022348172
501916000,-99.2975449047223
501920000,-98.8352882785379
501924000,-98.9682543508609
501928000,-98.8331278399066
501932000,-99.0394222306583
501936000,-99.5514800997471
501940000,-99.4136024401381
501944000,-99.2507682533598
501948000,-99.1150004079244
501952000,-99.4521513032012
501956000,-99.2609526613651
501960000,-99.1726562742359
501964000,-98.6848095441717
501968000,-98.9681000519582
501972000,-99.3978948529804
501976000,-98.9518209814136
501980000,-99.0179231264329
501984000,-99.3439943112426
501988000,-99.2204002044972
501992000,-99.3466148144786
501996000,-99.0035641299232
502000000,-99.0434878730711
